lp1,lp2,lp3,rp1,rp2,rp3,lt1,lt2,lt3,rt1,rt2,rt3,time
0.000000, 1.352643, 1.992812, 0.688941, 0.290272, 1.322525, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22906 
0.000000, 1.065883, 2.143263, 0.603559, 0.171740, 1.098875, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 22956 
0.000000, 1.241783, 2.049353, 0.496974, 0.326369, 1.471801, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23006 
0.000000, 1.152412, 2.218954, 0.546293, 0.202412, 1.231191, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23056 
0.000000, 1.037751, 2.294297, 0.706882, 0.168055, 1.341993, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23106 
0.000000, 1.215192, 1.876973, 0.747764, 0.210449, 1.271545, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23156 
0.000000, 1.052876, 2.446270, 0.629989, 0.205555, 1.746755, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23206 
0.000000, 1.209259, 1.987928, 0.690982, 0.387240, 1.297290, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23256 
0.000000, 0.817029, 2.288296, 0.580033, 0.155334, 1.286299, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23306 
0.000000, 1.385455, 2.016777, 0.625822, 0.325180, 1.159624, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23356 
0.000000, 0.777157, 2.576874, 0.572688, 0.133155, 1.679025, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23406 
0.000000, 1.236179, 1.884121, 0.854623, 0.642775, 0.966947, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23456 
0.000000, 0.942974, 1.982830, 0.619150, 0.226396, 1.364769, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23506 
0.000000, 1.236989, 2.414635, 0.908684, 0.584836, 1.281582, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23556 
0.000000, 1.198020, 2.180032, 0.770870, 0.264788, 1.268479, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23606 
0.000000, 1.120236, 2.206999, 0.563454, 0.233171, 1.336667, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23656 
0.000000, 1.363532, 1.985825, 0.523669, 0.147353, 1.536588, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23706 
0.000000, 0.949509, 2.133070, 0.808927, 0.487750, 1.345147, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23756 
0.000000, 1.239298, 2.013811, 0.606071, 0.177282, 1.301935, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23806 
0.000000, 0.886767, 2.275997, 0.480580, 0.107144, 1.279917, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23856 
0.000000, 1.157623, 2.210530, 0.587537, 0.350950, 1.378813, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23906 
0.000000, 0.788499, 2.150419, 0.946381, 0.245605, 1.078449, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 23956 
0.000000, 1.185506, 2.013325, 0.783537, 0.201115, 1.160294, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24006 
0.000000, 0.943372, 2.308107, 0.761097, 0.374594, 1.172621, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24056 
0.000000, 1.009952, 2.047710, 0.643589, 0.177322, 1.172280, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24106 
0.000000, 1.321535, 1.964064, 0.655446, 0.250330, 1.425252, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24156 
0.000000, 1.141000, 2.267393, 0.524665, 0.494709, 1.159322, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24206 
0.000000, 1.227808, 1.837828, 0.775823, 0.703025, 1.265810, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24256 
0.000000, 1.046768, 2.292080, 0.807755, 0.136437, 1.243948, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24306 
0.000000, 1.427031, 2.163988, 0.543408, 0.192457, 1.395452, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24356 
0.000000, 0.721691, 2.059327, 0.593031, 0.374099, 1.534243, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24406 
0.000000, 1.319450, 2.119751, 0.610441, 0.310717, 1.144953, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24456 
0.000000, 1.009280, 2.300316, 0.900183, 0.236034, 1.439620, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24506 
0.000000, 1.205488, 1.924602, 0.657435, 0.215189, 1.652001, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24556 
0.000000, 1.135482, 2.417148, 0.622216, 0.137316, 1.230385, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24606 
0.000000, 0.884736, 2.003640, 0.500505, 0.201032, 1.283301, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24656 
0.000000, 1.288636, 1.971744, 0.700371, 0.156901, 1.314805, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24706 
0.000000, 0.932934, 2.073880, 0.630142, 0.191043, 1.244797, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24756 
0.000000, 1.347270, 1.993344, 0.882922, 0.263430, 1.216874, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24806 
0.000000, 1.017236, 2.231021, 0.614102, 0.172912, 1.274542, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24856 
0.000000, 1.001161, 2.032931, 0.774510, 0.472085, 1.261121, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24906 
0.000000, 0.788881, 2.333714, 0.628531, 0.318006, 1.288801, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 24956 
0.000000, 1.263754, 2.283100, 0.662847, 0.278729, 1.055436, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25006 
0.000000, 0.828241, 2.089193, 0.581673, 0.179577, 1.576185, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25056 
0.000000, 1.248354, 1.942304, 0.680386, 0.579331, 1.217235, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25106 
0.000000, 1.167409, 2.083408, 0.608584, 0.348704, 1.100858, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25156 
0.000000, 1.104248, 2.070198, 0.684618, 0.216551, 1.217671, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25206 
0.000000, 1.315940, 2.295366, 0.449738, 0.251503, 1.705382, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25256 
0.000000, 1.140476, 2.259886, 0.542718, 0.261139, 1.017256, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25306 
0.000000, 1.159364, 2.119244, 0.737679, 0.186305, 1.281916, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25356 
0.000000, 0.919506, 2.144089, 0.673805, 0.294663, 1.333478, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25406 
0.000000, 1.235079, 2.075379, 0.723266, 0.211830, 1.213478, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25456 
0.000000, 0.992890, 2.100773, 0.753999, 0.162668, 1.322003, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25506 
0.000000, 1.003270, 2.278944, 0.535190, 0.186511, 1.474566, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25556 
0.000000, 0.913280, 2.211881, 0.626238, 0.394948, 1.279788, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25606 
0.000000, 1.114361, 2.327963, 0.864998, 0.204989, 1.307731, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25656 
0.000000, 0.926375, 1.927402, 0.717131, 0.350801, 1.126651, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25706 
0.000000, 1.246513, 2.166649, 0.651249, 0.172568, 1.375456, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25756 
0.000000, 1.155763, 2.136037, 0.740038, 0.668585, 1.086202, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25806 
0.000000, 0.964908, 2.185852, 0.681916, 0.236438, 1.498865, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25856 
0.000000, 1.197654, 1.906357, 0.458577, 0.326957, 1.523090, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25906 
0.000000, 1.203585, 2.437003, 0.461500, 0.276628, 1.680853, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 25956 
0.000000, 1.289777, 2.018849, 0.597134, 0.368618, 1.110549, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26006 
0.000000, 0.722777, 2.261714, 0.556717, 0.153837, 1.101776, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26056 
0.000000, 1.327627, 2.209978, 0.727595, 0.251169, 1.248404, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26106 
0.000000, 0.700935, 2.078261, 0.561781, 0.200061, 1.389976, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26156 
0.000000, 1.391737, 1.874132, 0.646574, 0.285097, 1.378981, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26206 
0.000000, 1.153211, 2.012518, 0.460841, 0.218097, 1.385351, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26256 
0.000000, 1.011626, 2.229364, 0.661348, 0.209869, 1.592725, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26306 
0.000000, 0.993949, 2.110250, 0.466799, 0.122238, 1.221468, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26356 
0.000000, 0.878098, 2.114840, 0.648973, 0.248088, 1.393156, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26406 
0.000000, 1.237495, 2.224086, 0.557691, 0.305304, 1.622922, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26456 
0.000000, 0.886009, 2.327415, 0.555312, 0.155779, 1.160146, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26506 
0.000000, 1.133514, 1.898901, 0.418060, 0.226900, 1.146575, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26556 
0.000000, 0.920593, 2.244335, 0.723582, 0.140549, 1.682737, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26606 
0.000000, 1.150695, 1.998568, 0.699410, 0.481019, 1.300227, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26656 
0.000000, 0.901453, 2.204256, 0.599725, 0.305069, 1.249542, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26706 
0.000000, 1.371672, 2.171038, 0.421123, 0.350197, 1.439927, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26756 
0.000000, 0.936446, 2.154658, 0.356027, 0.292522, 1.510349, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26806 
0.000000, 1.075282, 2.232901, 0.776025, 0.371823, 1.217872, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26856 
0.000000, 1.277773, 1.994317, 0.454287, 0.300784, 1.457916, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26906 
0.000000, 0.837523, 2.653080, 0.630773, 0.366155, 1.186970, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 26956 
0.000000, 1.224361, 1.837450, 0.539969, 0.293781, 1.592785, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27006 
0.000000, 0.885065, 2.638601, 0.899964, 0.315174, 1.274931, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27056 
0.000000, 0.937148, 2.204502, 0.426484, 0.201911, 1.364611, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27106 
0.000000, 0.757317, 2.243332, 0.699181, 0.332971, 1.320868, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27156 
0.000000, 1.162278, 2.177543, 0.641022, 0.230761, 1.367930, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27206 
0.000000, 0.871169, 2.305799, 0.444992, 0.161045, 1.355556, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27256 
0.000000, 1.244761, 2.056418, 0.629622, 0.182872, 1.471275, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27306 
0.000000, 0.991343, 2.469712, 0.713471, 0.166964, 1.133725, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27356 
0.000000, 1.139592, 2.122881, 0.548531, 0.154355, 1.596748, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27406 
0.000000, 1.278277, 1.987651, 0.361380, 0.259455, 1.474529, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27456 
0.000000, 0.926466, 2.561764, 0.583134, 0.196151, 1.416974, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27506 
0.000000, 1.278573, 2.186439, 0.679209, 0.278437, 1.257006, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27556 
0.000000, 0.859440, 2.191181, 0.381831, 0.177512, 1.285865, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27606 
0.000000, 1.278222, 1.806428, 0.714356, 0.295840, 1.227643, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27656 
0.000000, 0.938332, 2.478097, 0.656061, 0.126245, 1.316191, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27706 
0.000000, 1.131096, 1.925573, 0.552704, 0.415861, 1.020474, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27756 
0.000000, 0.882528, 2.242086, 0.513458, 0.364981, 1.338572, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27806 
0.000000, 1.299814, 2.140544, 0.546943, 0.503116, 1.158252, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27856 
0.000000, 0.927038, 2.301982, 0.876980, 0.158962, 1.215541, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27906 
0.000000, 0.977395, 2.077984, 0.613095, 0.416509, 1.352486, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 27956 
0.000000, 1.300053, 1.936622, 0.721404, 0.277009, 1.155920, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28006 
0.000000, 0.888774, 2.559703, 0.666392, 0.513770, 1.272713, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28056 
0.000000, 1.221550, 1.860612, 0.681117, 0.198033, 1.483300, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28106 
0.000000, 0.879648, 2.482644, 0.629557, 0.281407, 1.435989, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28156 
0.000000, 1.501967, 2.037341, 0.623287, 0.143666, 1.146662, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28206 
0.000000, 0.764016, 2.408441, 0.824320, 0.247564, 1.198552, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28256 
0.000000, 1.256896, 2.191760, 0.462747, 0.180060, 1.141032, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28306 
0.000000, 0.957161, 2.412313, 0.619191, 0.278536, 1.138949, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28356 
0.000000, 1.144823, 1.937328, 0.627005, 0.244452, 1.237965, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28406 
0.000000, 1.003983, 2.016685, 0.575626, 0.116073, 1.497620, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28456 
0.000000, 1.017962, 2.263981, 0.667110, 0.333421, 1.243008, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28506 
0.000000, 1.363216, 2.133546, 0.620945, 0.168379, 1.173988, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28556 
0.000000, 0.775928, 2.203378, 0.475711, 0.229937, 1.112822, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28606 
0.000000, 1.168709, 1.917009, 0.502675, 0.143133, 1.370169, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28656 
0.000000, 0.902123, 2.310641, 0.571108, 0.413532, 1.001488, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28706 
0.000000, 1.015030, 1.946328, 0.686880, 0.100969, 1.151770, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28756 
0.000000, 0.954543, 2.260694, 0.623582, 0.292233, 1.307271, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28806 
0.000000, 1.364607, 2.133711, 0.422008, 0.099670, 1.585365, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28856 
0.000000, 0.729720, 2.140602, 0.511230, 0.476032, 1.268413, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28906 
0.000000, 1.196603, 2.187464, 0.439712, 0.214156, 1.643323, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 28956 
0.000000, 1.255753, 2.333040, 0.569247, 0.337050, 1.488239, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29006 
0.000000, 1.124803, 2.103572, 0.565145, 0.112078, 1.313951, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29056 
0.000000, 1.253664, 2.043395, 0.604588, 0.319333, 0.997183, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29106 
0.000000, 1.152159, 2.281741, 0.422568, 0.183072, 1.543648, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29156 
0.000000, 1.299794, 2.114827, 0.515835, 0.601019, 1.233624, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29206 
0.000000, 0.831376, 2.314473, 0.369644, 0.213250, 1.223082, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29256 
0.000000, 1.405967, 2.161411, 0.692052, 0.154535, 1.228721, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29306 
0.000000, 0.953095, 2.217763, 0.389375, 0.144949, 1.475889, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29356 
0.000000, 1.125355, 1.985298, 0.516334, 0.637042, 1.091700, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29406 
0.000000, 1.194042, 2.185991, 0.502636, 0.094177, 1.204178, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29456 
0.000000, 1.147181, 2.006877, 0.756004, 0.319553, 1.425763, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29506 
0.000000, 0.968695, 1.988126, 0.470745, 0.133530, 1.191408, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29556 
0.000000, 1.045093, 2.347550, 0.703178, 0.396726, 1.144760, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29606 
0.000000, 1.354952, 2.166119, 0.466726, 0.214498, 1.268696, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29656 
0.000000, 0.716489, 2.241831, 0.579899, 0.385925, 1.233347, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29706 
0.000000, 1.252186, 2.398845, 0.656776, 0.205108, 1.334252, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29756 
0.000000, 0.915713, 2.332364, 0.522961, 0.149231, 1.274589, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29806 
0.000000, 1.281226, 1.893225, 0.504084, 0.299077, 1.574278, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29856 
0.000000, 0.928262, 2.132611, 0.511844, 0.305512, 1.108224, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29906 
0.000000, 1.343145, 2.184206, 0.599087, 0.121043, 1.110161, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 29956 
0.000000, 1.048667, 2.214971, 0.493789, 0.026715, 1.318476, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30006 
0.000000, 1.122351, 2.144088, 0.504130, 0.335978, 1.112809, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30056 
0.000000, 1.375867, 2.113608, 0.497748, 0.211748, 1.163530, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30106 
0.000000, 1.078477, 2.271603, 0.489944, 0.207515, 1.170780, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30156 
0.000000, 1.198042, 1.986439, 0.451097, 0.317983, 1.457150, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30206 
0.000000, 0.915293, 2.370017, 0.512041, 0.134521, 1.477059, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30256 
0.000000, 1.341100, 2.006248, 0.296092, 0.185398, 1.410495, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30306 
0.000000, 0.912424, 2.109822, 0.442462, 0.290834, 1.357372, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30356 
0.000000, 1.173163, 2.061184, 0.407274, 0.218270, 1.155903, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30406 
0.000000, 0.958352, 2.392640, 0.607949, 0.204731, 1.339556, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30456 
0.000000, 0.905221, 2.095162, 0.293710, 0.074959, 1.363129, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30506 
0.000000, 0.946951, 2.220059, 0.578013, 0.201700, 1.159755, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30556 
0.000000, 1.193503, 2.288578, 0.481767, 0.138879, 1.189374, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30606 
0.000000, 1.073493, 2.086131, 0.728746, 0.303889, 1.425866, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30656 
0.000000, 1.051644, 2.105090, 0.585078, 0.174909, 1.524880, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30706 
0.000000, 1.284170, 2.168911, 0.604998, 0.222457, 1.035446, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30756 
0.000000, 0.997112, 2.323306, 0.574578, 0.062270, 1.212630, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30806 
0.000000, 1.324967, 2.016891, 0.665647, 0.260970, 1.229317, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30856 
0.000000, 1.001451, 2.327391, 0.442578, 0.137434, 1.326574, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30906 
0.000000, 1.116192, 2.174420, 0.686011, 0.285357, 0.956369, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 30956 
0.000000, 0.856811, 2.206475, 0.380618, 0.067758, 1.387244, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31006 
0.000000, 1.063850, 2.093306, 0.484115, 0.291838, 1.229082, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31056 
0.000000, 1.235798, 2.294465, 0.391387, 0.187142, 1.633959, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31106 
0.000000, 0.954741, 2.133452, 0.652306, 0.264100, 1.545259, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31156 
0.000000, 1.047702, 2.088648, 0.357964, 0.169799, 1.256507, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31206 
0.000000, 1.005500, 2.229085, 0.543088, 0.380010, 1.165137, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31256 
0.000000, 1.169732, 1.976714, 0.589561, 0.219413, 1.113633, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31306 
0.000000, 1.006015, 2.419772, 0.683366, 0.273533, 1.122954, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31356 
0.000000, 1.394275, 2.309602, 0.491933, 0.231532, 1.210469, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31406 
0.000000, 0.895405, 2.147373, 0.486164, 0.377118, 1.051986, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31456 
0.000000, 1.203497, 2.320290, 0.281239, 0.197731, 1.455223, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31506 
0.000000, 0.989758, 2.192944, 0.433174, 0.173889, 1.453648, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31556 
0.000000, 1.096134, 1.962280, 0.262915, 0.417911, 1.306789, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31606 
0.000000, 0.967410, 2.202745, 0.479705, 0.410235, 1.253776, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31656 
0.000000, 1.027982, 2.410072, 0.529274, 0.170328, 1.194955, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31706 
0.000000, 1.202531, 1.883964, 0.528935, 0.154545, 1.459281, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31756 
0.000000, 1.049414, 2.128025, 0.389520, 0.194240, 1.111010, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31806 
0.000000, 1.146750, 1.919376, 0.573599, 0.381105, 1.301331, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31856 
0.000000, 0.964090, 2.476022, 0.593162, 0.236958, 1.197677, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31906 
0.000000, 1.117627, 2.155607, 0.409222, 0.160772, 1.230315, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 31956 
0.000000, 0.904135, 2.174531, 0.360195, 0.402442, 1.386301, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 35.000000, 32006 
